集,id,唤醒音频,唤醒文本,识别音频,识别文本
POS,2560,pos/kws_2560.wav,小惟小惟,pos/cmd_2560.wav,播放我爱幼儿园全
POS,2561,pos/kws_2561.wav,小T小T,pos/cmd_2561.wav,开到二十九度
POS,2562,pos/kws_2562.wav,你好小双,pos/cmd_2562.wav,出风口设置最左
POS,2563,pos/kws_2563.wav,小天同学,pos/cmd_2563.wav,启动制冷模式
POS,2564,pos/kws_2564.wav,小编小编,pos/cmd_2564.wav,打开屏幕
POS,2565,pos/kws_2565.wav,hi colmo,pos/cmd_2565.wav,更年期不适宜吃什么
POS,2566,pos/kws_2566.wav,小点小点,pos/cmd_2566.wav,把风速调小一点
POS,2567,pos/kws_2567.wav,小天同学,pos/cmd_2567.wav,升高一度
POS,2568,pos/kws_2568.wav,嗨扫地机,pos/cmd_2568.wav,风速最大
POS,2569,pos/kws_2569.wav,小T小T,pos/cmd_2569.wav,把温度调到二十度
POS,2570,pos/kws_2570.wav,hi colmo,pos/cmd_2570.wav,播放落花成泥
POS,2571,pos/kws_2571.wav,你好小双,pos/cmd_2571.wav,打开显示屏
POS,2572,pos/kws_2572.wav,小天同学,pos/cmd_2572.wav,上边吹
POS,2573,pos/kws_2573.wav,嗨扫地机,pos/cmd_2573.wav,打开新风模式
POS,2574,pos/kws_2574.wav,小美小美,pos/cmd_2574.wav,出现异常声响
POS,2575,pos/kws_2575.wav,小美小美,pos/cmd_2575.wav,播放我爸爸我妈妈
POS,2576,pos/kws_2576.wav,嗨机器人,pos/cmd_2576.wav,关闭省电模式
POS,2577,pos/kws_2577.wav,小甜甜,pos/cmd_2577.wav,把温度调到十七度
POS,2578,pos/kws_2578.wav,hi colmo,pos/cmd_2578.wav,吃哪些食物有利于产妇
POS,2579,pos/kws_2579.wav,小天小天,pos/cmd_2579.wav,把温度调到二十七度
POS,2580,pos/kws_2580.wav,大喜大喜,pos/cmd_2580.wav,调到除湿模式
POS,2581,pos/kws_2581.wav,小天小天,pos/cmd_2581.wav,温度二十五度
POS,2582,pos/kws_2582.wav,小天同学,pos/cmd_2582.wav,空调调到除湿模式
POS,2583,pos/kws_2583.wav,天天同学,pos/cmd_2583.wav,风速调到百分之六十
POS,2584,pos/kws_2584.wav,大喜大喜,pos/cmd_2584.wav,取消ECO模式
POS,2585,pos/kws_2585.wav,小惟小惟,pos/cmd_2585.wav,放首歌吧
POS,2586,pos/kws_2586.wav,小美小美,pos/cmd_2586.wav,富含硒的食物有哪些
POS,2587,pos/kws_2587.wav,天天同学,pos/cmd_2587.wav,把空调关上
POS,2588,pos/kws_2588.wav,小美小美,pos/cmd_2588.wav,产妇推荐吃哪些食物
POS,2589,pos/kws_2589.wav,小美小美,pos/cmd_2589.wav,补血推荐吃哪些食物
POS,2590,pos/kws_2590.wav,嗨机器人,pos/cmd_2590.wav,风速减小
POS,2591,pos/kws_2591.wav,你好天天,pos/cmd_2591.wav,风向调到左边
POS,2592,pos/kws_2592.wav,小天小天,pos/cmd_2592.wav,取消省电模式
POS,2593,pos/kws_2593.wav,小T小T,pos/cmd_2593.wav,关屏显
POS,2594,pos/kws_2594.wav,小美小美,pos/cmd_2594.wav,播放小飞鱼二
POS,2595,pos/kws_2595.wav,大喜大喜,pos/cmd_2595.wav,关下空调
POS,2596,pos/kws_2596.wav,小甜甜,pos/cmd_2596.wav,风向调到中间
POS,2597,pos/kws_2597.wav,小惟小惟,pos/cmd_2597.wav,播放育儿早教纯干货分享
POS,2598,pos/kws_2598.wav,嗨扫地机,pos/cmd_2598.wav,把温度调到二十度
POS,2599,pos/kws_2599.wav,嗨机器人,pos/cmd_2599.wav,风向调到右边
POS,2600,pos/kws_2600.wav,小惟小惟,pos/cmd_2600.wav,富含热量的食物有哪些
POS,2601,pos/kws_2601.wav,hi colmo,pos/cmd_2601.wav,播放盖世音雄原创音乐
POS,2602,pos/kws_2602.wav,小美小美,pos/cmd_2602.wav,播放小飞鱼二
POS,2603,pos/kws_2603.wav,你好天天,pos/cmd_2603.wav,开到二十二度
POS,2604,pos/kws_2604.wav,小双同学,pos/cmd_2604.wav,关闭屏幕
POS,2605,pos/kws_2605.wav,你好天天,pos/cmd_2605.wav,防直吹模式
POS,2606,pos/kws_2606.wav,小编小编,pos/cmd_2606.wav,开防直吹
POS,2607,pos/kws_2607.wav,小天小天,pos/cmd_2607.wav,调到送风模式
POS,2608,pos/kws_2608.wav,小天小天,pos/cmd_2608.wav,温度二十六度
POS,2609,pos/kws_2609.wav,小双同学,pos/cmd_2609.wav,打开屏幕
POS,2610,pos/kws_2610.wav,嗨扫地机,pos/cmd_2610.wav,风速调到最高
POS,2611,pos/kws_2611.wav,小甜甜,pos/cmd_2611.wav,开到二十九度
POS,2612,pos/kws_2612.wav,小惟小惟,pos/cmd_2612.wav,儿童适合吃什么
POS,2613,pos/kws_2613.wav,小惟小惟,pos/cmd_2613.wav,吃什么适合解酒
POS,2614,pos/kws_2614.wav,小天才,pos/cmd_2614.wav,开到二十九度
POS,2615,pos/kws_2615.wav,嗨机器人,pos/cmd_2615.wav,空调十八度
POS,2616,pos/kws_2616.wav,你好天天,pos/cmd_2616.wav,关掉无风模式
POS,2617,pos/kws_2617.wav,天天同学,pos/cmd_2617.wav,关屏显
POS,2618,pos/kws_2618.wav,你好小天,pos/cmd_2618.wav,开到二十七度
POS,2619,pos/kws_2619.wav,天天同学,pos/cmd_2619.wav,开屏幕
POS,2620,pos/kws_2620.wav,嗨扫地机,pos/cmd_2620.wav,开启抽湿模式
POS,2621,pos/kws_2621.wav,小美小美,pos/cmd_2621.wav,吃哪些食物有利于腹泻
POS,2622,pos/kws_2622.wav,hi colmo,pos/cmd_2622.wav,播放专注
POS,2623,pos/kws_2623.wav,小钱小钱,pos/cmd_2623.wav,风速三十
POS,2624,pos/kws_2624.wav,嗨扫地机,pos/cmd_2624.wav,关闭显示屏
POS,2625,pos/kws_2625.wav,小美小美,pos/cmd_2625.wav,播放一千零一夜故事
POS,2626,pos/kws_2626.wav,小点小点,pos/cmd_2626.wav,关闭新风模式
POS,2627,pos/kws_2627.wav,小T小T,pos/cmd_2627.wav,关掉空调
POS,2628,pos/kws_2628.wav,小天才,pos/cmd_2628.wav,出风口设置最右
POS,2629,pos/kws_2629.wav,小惟小惟,pos/cmd_2629.wav,便秘适宜吃什么
POS,2630,pos/kws_2630.wav,小钱小钱,pos/cmd_2630.wav,开左右风
POS,2631,pos/kws_2631.wav,你好天天,pos/cmd_2631.wav,开启ECO
POS,2632,pos/kws_2632.wav,小编小编,pos/cmd_2632.wav,关闭省电模式
POS,2633,pos/kws_2633.wav,小天小天,pos/cmd_2633.wav,往上扫风
POS,2634,pos/kws_2634.wav,小惟小惟,pos/cmd_2634.wav,骨质疏松不适宜吃什么
POS,2635,pos/kws_2635.wav,你好小天,pos/cmd_2635.wav,把温度调到二十一度
POS,2636,pos/kws_2636.wav,小惟小惟,pos/cmd_2636.wav,播放小球听民乐数字歌
POS,2637,pos/kws_2637.wav,小美小美,pos/cmd_2637.wav,哺乳期要少吃什么
POS,2638,pos/kws_2638.wav,小点小点,pos/cmd_2638.wav,风速开到最小
POS,2639,pos/kws_2639.wav,hi colmo,pos/cmd_2639.wav,吃什么适合慢性疲劳
POS,2640,pos/kws_2640.wav,小天小天,pos/cmd_2640.wav,打开睡眠模式
POS,2641,pos/kws_2641.wav,小点小点,pos/cmd_2641.wav,打开显示屏
POS,2642,pos/kws_2642.wav,小惟小惟,pos/cmd_2642.wav,吃什么有利于祛斑
POS,2643,pos/kws_2643.wav,小惟小惟,pos/cmd_2643.wav,给我讲财经大事件
POS,2644,pos/kws_2644.wav,hi colmo,pos/cmd_2644.wav,吃什么有利于防辐射
POS,2645,pos/kws_2645.wav,hi colmo,pos/cmd_2645.wav,高血压不适宜吃什么
POS,2646,pos/kws_2646.wav,嗨机器人,pos/cmd_2646.wav,打开省电模式
POS,2647,pos/kws_2647.wav,小T小T,pos/cmd_2647.wav,打开屏幕
POS,2648,pos/kws_2648.wav,小美小美,pos/cmd_2648.wav,播放偶像电话亭
POS,2649,pos/kws_2649.wav,小甜甜,pos/cmd_2649.wav,防直吹
POS,2650,pos/kws_2650.wav,小天才,pos/cmd_2650.wav,开启防直吹模式
POS,2651,pos/kws_2651.wav,hi colmo,pos/cmd_2651.wav,播放鹅妈妈童谣黄本
POS,2652,pos/kws_2652.wav,小美小美,pos/cmd_2652.wav,富含硒的食物有哪些
POS,2653,pos/kws_2653.wav,大喜大喜,pos/cmd_2653.wav,防直吹模式
POS,2654,pos/kws_2654.wav,你好小双,pos/cmd_2654.wav,开启抽湿模式
POS,2655,pos/kws_2655.wav,小美小美,pos/cmd_2655.wav,播放绝句唐杜甫
POS,2656,pos/kws_2656.wav,小美小美,pos/cmd_2656.wav,备孕不推荐吃什么
POS,2657,pos/kws_2657.wav,小惟小惟,pos/cmd_2657.wav,吃什么适合慢性疲劳
POS,2658,pos/kws_2658.wav,小惟小惟,pos/cmd_2658.wav,播放小球听民乐数字歌
POS,2659,pos/kws_2659.wav,小天小天,pos/cmd_2659.wav,空调十八度
POS,2660,pos/kws_2660.wav,hi colmo,pos/cmd_2660.wav,富含硒的食物有哪些
POS,2661,pos/kws_2661.wav,小双同学,pos/cmd_2661.wav,开机空调
POS,2662,pos/kws_2662.wav,天天同学,pos/cmd_2662.wav,关掉智清洁
POS,2663,pos/kws_2663.wav,小美小美,pos/cmd_2663.wav,产妇哪些食物需要忌口
POS,2664,pos/kws_2664.wav,小天才,pos/cmd_2664.wav,风向左吹
POS,2665,pos/kws_2665.wav,小钱小钱,pos/cmd_2665.wav,风速调最小
POS,2666,pos/kws_2666.wav,你好小双,pos/cmd_2666.wav,风摆向右边
POS,2667,pos/kws_2667.wav,小天同学,pos/cmd_2667.wav,把温度调到二十一度
POS,2668,pos/kws_2668.wav,小惟小惟,pos/cmd_2668.wav,防脱发推荐吃哪些食物
POS,2669,pos/kws_2669.wav,hi colmo,pos/cmd_2669.wav,播放少儿版红楼梦
POS,2670,pos/kws_2670.wav,小编小编,pos/cmd_2670.wav,风速调到百分之十
POS,2671,pos/kws_2671.wav,小美小美,pos/cmd_2671.wav,播放苦命人
POS,2672,pos/kws_2672.wav,小天才,pos/cmd_2672.wav,关屏显
POS,2673,pos/kws_2673.wav,嗨扫地机,pos/cmd_2673.wav,ECO模式
POS,2674,pos/kws_2674.wav,小惟小惟,pos/cmd_2674.wav,儿童吃哪些食物有好处
POS,2675,pos/kws_2675.wav,小天同学,pos/cmd_2675.wav,开机空调
POS,2676,pos/kws_2676.wav,小T小T,pos/cmd_2676.wav,空调十七度
POS,2677,pos/kws_2677.wav,hi colmo,pos/cmd_2677.wav,备孕要少吃什么
POS,2678,pos/kws_2678.wav,小双同学,pos/cmd_2678.wav,把空调关上
POS,2679,pos/kws_2679.wav,小编小编,pos/cmd_2679.wav,风往下吹
POS,2680,pos/kws_2680.wav,hi colmo,pos/cmd_2680.wav,播放大红妈妈精心讲绘本
POS,2681,pos/kws_2681.wav,小惟小惟,pos/cmd_2681.wav,富含热量的食物有哪些
POS,2682,pos/kws_2682.wav,小点小点,pos/cmd_2682.wav,关掉智清洁
POS,2683,pos/kws_2683.wav,嗨扫地机,pos/cmd_2683.wav,降低温度
POS,2684,pos/kws_2684.wav,小编小编,pos/cmd_2684.wav,风大一点
POS,2685,pos/kws_2685.wav,小美小美,pos/cmd_2685.wav,科技情报局我想听
POS,2686,pos/kws_2686.wav,hi colmo,pos/cmd_2686.wav,儿童吃哪些食物有好处
POS,2687,pos/kws_2687.wav,你好小天,pos/cmd_2687.wav,把温度调到三十度
POS,2688,pos/kws_2688.wav,小天小天,pos/cmd_2688.wav,温度高一点
POS,2689,pos/kws_2689.wav,小惟小惟,pos/cmd_2689.wav,吃什么适合舒缓压力
POS,2690,pos/kws_2690.wav,hi colmo,pos/cmd_2690.wav,儿童有什么饮食禁忌
POS,2691,pos/kws_2691.wav,小美小美,pos/cmd_2691.wav,护发吃什么好
POS,2692,pos/kws_2692.wav,小惟小惟,pos/cmd_2692.wav,播放费烟的民谣
POS,2693,pos/kws_2693.wav,小美小美,pos/cmd_2693.wav,儿童吃什么好
POS,2694,pos/kws_2694.wav,hi colmo,pos/cmd_2694.wav,加热故障
POS,2695,pos/kws_2695.wav,小惟小惟,pos/cmd_2695.wav,安胎不适合吃什么
POS,2696,pos/kws_2696.wav,小天才,pos/cmd_2696.wav,开启制冷模式
POS,2697,pos/kws_2697.wav,小双同学,pos/cmd_2697.wav,风大一点
POS,2698,pos/kws_2698.wav,小编小编,pos/cmd_2698.wav,把温度调到二十三度
POS,2699,pos/kws_2699.wav,hi colmo,pos/cmd_2699.wav,播放姚晴曦阅读
POS,2700,pos/kws_2700.wav,小钱小钱,pos/cmd_2700.wav,把温度调到二十度
POS,2701,pos/kws_2701.wav,小惟小惟,pos/cmd_2701.wav,播放巴赫初级钢琴曲
POS,2702,pos/kws_2702.wav,小惟小惟,pos/cmd_2702.wav,播放温妮女巫魔法绘本
POS,2703,pos/kws_2703.wav,嗨机器人,pos/cmd_2703.wav,开启智清洁
POS,2704,pos/kws_2704.wav,嗨机器人,pos/cmd_2704.wav,打开节能模式
POS,2705,pos/kws_2705.wav,小双同学,pos/cmd_2705.wav,风速调大一点
POS,2706,pos/kws_2706.wav,天天同学,pos/cmd_2706.wav,把温度调到二十九度
POS,2707,pos/kws_2707.wav,hi colmo,pos/cmd_2707.wav,古哥古点烧脑集我想听
POS,2708,pos/kws_2708.wav,小甜甜,pos/cmd_2708.wav,打开睡眠模式
POS,2709,pos/kws_2709.wav,hi colmo,pos/cmd_2709.wav,吃什么可以明目
POS,2710,pos/kws_2710.wav,小惟小惟,pos/cmd_2710.wav,播放磨剑少年
POS,2711,pos/kws_2711.wav,小惟小惟,pos/cmd_2711.wav,更年期建议吃什么
POS,2712,pos/kws_2712.wav,小双同学,pos/cmd_2712.wav,风速加大
POS,2713,pos/kws_2713.wav,小T小T,pos/cmd_2713.wav,开启ECO
POS,2714,pos/kws_2714.wav,小天才,pos/cmd_2714.wav,开到二十七度
POS,2715,pos/kws_2715.wav,你好小天,pos/cmd_2715.wav,降低一度
POS,2716,pos/kws_2716.wav,你好天天,pos/cmd_2716.wav,关闭ECO模式
POS,2717,pos/kws_2717.wav,小美小美,pos/cmd_2717.wav,高血压不推荐吃什么
POS,2718,pos/kws_2718.wav,小美小美,pos/cmd_2718.wav,播放激情手风琴曲选集
POS,2719,pos/kws_2719.wav,你好天天,pos/cmd_2719.wav,空调十九度
POS,2720,pos/kws_2720.wav,小天才,pos/cmd_2720.wav,开到二十六度
POS,2721,pos/kws_2721.wav,小惟小惟,pos/cmd_2721.wav,播放姚晴曦阅读
POS,2722,pos/kws_2722.wav,嗨扫地机,pos/cmd_2722.wav,风量调到最小
POS,2723,pos/kws_2723.wav,小天小天,pos/cmd_2723.wav,温度十八度
POS,2724,pos/kws_2724.wav,hi colmo,pos/cmd_2724.wav,儿童有什么饮食禁忌
POS,2725,pos/kws_2725.wav,小美小美,pos/cmd_2725.wav,唱一首刘德华的歌
POS,2726,pos/kws_2726.wav,天天同学,pos/cmd_2726.wav,关下空调
POS,2727,pos/kws_2727.wav,小美小美,pos/cmd_2727.wav,更年期适合吃什么
POS,2728,pos/kws_2728.wav,小甜甜,pos/cmd_2728.wav,关掉空调
POS,2729,pos/kws_2729.wav,小美小美,pos/cmd_2729.wav,给我放古典抒情百分百
POS,2730,pos/kws_2730.wav,小美小美,pos/cmd_2730.wav,播放育儿早教纯干货分享
POS,2731,pos/kws_2731.wav,小天才,pos/cmd_2731.wav,开到二十六度
POS,2732,pos/kws_2732.wav,hi colmo,pos/cmd_2732.wav,播放美国语文第四册
POS,2733,pos/kws_2733.wav,嗨机器人,pos/cmd_2733.wav,风速一百
POS,2734,pos/kws_2734.wav,天天同学,pos/cmd_2734.wav,开机空调
POS,2735,pos/kws_2735.wav,嗨扫地机,pos/cmd_2735.wav,降低温度
POS,2736,pos/kws_2736.wav,hi colmo,pos/cmd_2736.wav,电竞编年史我想听
POS,2737,pos/kws_2737.wav,小编小编,pos/cmd_2737.wav,开到十七度
POS,2738,pos/kws_2738.wav,天天同学,pos/cmd_2738.wav,把温度调到二十九度
POS,2739,pos/kws_2739.wav,小美小美,pos/cmd_2739.wav,哺乳期有什么饮食禁忌
POS,2740,pos/kws_2740.wav,天天同学,pos/cmd_2740.wav,把温度调到二十二度
POS,2741,pos/kws_2741.wav,小编小编,pos/cmd_2741.wav,风速六十
POS,2742,pos/kws_2742.wav,hi colmo,pos/cmd_2742.wav,腹泻吃什么食物有好处
POS,2743,pos/kws_2743.wav,你好小双,pos/cmd_2743.wav,打开省电模式
POS,2744,pos/kws_2744.wav,小美小美,pos/cmd_2744.wav,高血压不推荐吃什么
POS,2745,pos/kws_2745.wav,嗨机器人,pos/cmd_2745.wav,开机空调
POS,2746,pos/kws_2746.wav,你好小天,pos/cmd_2746.wav,风速调小一点
POS,2747,pos/kws_2747.wav,小天同学,pos/cmd_2747.wav,向左吹风
POS,2748,pos/kws_2748.wav,hi colmo,pos/cmd_2748.wav,白内障不适合吃什么
POS,2749,pos/kws_2749.wav,嗨机器人,pos/cmd_2749.wav,开到二十五度
POS,2750,pos/kws_2750.wav,小甜甜,pos/cmd_2750.wav,降低风量
POS,2751,pos/kws_2751.wav,小点小点,pos/cmd_2751.wav,风量最小
POS,2752,pos/kws_2752.wav,小钱小钱,pos/cmd_2752.wav,关一下空调
POS,2753,pos/kws_2753.wav,小编小编,pos/cmd_2753.wav,关掉空调
POS,2754,pos/kws_2754.wav,小天同学,pos/cmd_2754.wav,关掉智清洁
POS,2755,pos/kws_2755.wav,hi colmo,pos/cmd_2755.wav,备孕要少吃什么
POS,2756,pos/kws_2756.wav,小T小T,pos/cmd_2756.wav,开到二十二度
POS,2757,pos/kws_2757.wav,小美小美,pos/cmd_2757.wav,播放家庭教育口传书
POS,2758,pos/kws_2758.wav,小天同学,pos/cmd_2758.wav,空调除湿模式
POS,2759,pos/kws_2759.wav,你好小双,pos/cmd_2759.wav,风速调到百分之二十
POS,2760,pos/kws_2760.wav,小惟小惟,pos/cmd_2760.wav,播放文静翻唱歌曲集
POS,2761,pos/kws_2761.wav,小T小T,pos/cmd_2761.wav,打开上下风
POS,2762,pos/kws_2762.wav,小甜甜,pos/cmd_2762.wav,开防直吹
POS,2763,pos/kws_2763.wav,小T小T,pos/cmd_2763.wav,风往下吹
POS,2764,pos/kws_2764.wav,小T小T,pos/cmd_2764.wav,空调十八度
POS,2765,pos/kws_2765.wav,你好小双,pos/cmd_2765.wav,风速调到百分之六十
POS,2766,pos/kws_2766.wav,hi colmo,pos/cmd_2766.wav,播放苦命人
POS,2767,pos/kws_2767.wav,小天同学,pos/cmd_2767.wav,风速调到百分之七十
POS,2768,pos/kws_2768.wav,小点小点,pos/cmd_2768.wav,风速十
POS,2769,pos/kws_2769.wav,大喜大喜,pos/cmd_2769.wav,风速调最大
POS,2770,pos/kws_2770.wav,小惟小惟,pos/cmd_2770.wav,黑发不能吃什么
POS,2771,pos/kws_2771.wav,你好小天,pos/cmd_2771.wav,开启智清洁
POS,2772,pos/kws_2772.wav,hi colmo,pos/cmd_2772.wav,脚气适合吃什么
POS,2773,pos/kws_2773.wav,小惟小惟,pos/cmd_2773.wav,感冒吃什么合适
POS,2774,pos/kws_2774.wav,hi colmo,pos/cmd_2774.wav,吃什么可以明目
POS,2775,pos/kws_2775.wav,你好小双,pos/cmd_2775.wav,关闭显示屏
POS,2776,pos/kws_2776.wav,你好小双,pos/cmd_2776.wav,空调二十一度
POS,2777,pos/kws_2777.wav,小美小美,pos/cmd_2777.wav,感冒不能吃什么食物
POS,2778,pos/kws_2778.wav,嗨扫地机,pos/cmd_2778.wav,风摆向上边
POS,2779,pos/kws_2779.wav,hi colmo,pos/cmd_2779.wav,给我讲古风音乐频道
POS,2780,pos/kws_2780.wav,小天小天,pos/cmd_2780.wav,智控温
POS,2781,pos/kws_2781.wav,小天才,pos/cmd_2781.wav,风速减小
POS,2782,pos/kws_2782.wav,小点小点,pos/cmd_2782.wav,开到二十三度
POS,2783,pos/kws_2783.wav,小甜甜,pos/cmd_2783.wav,空调二十一度
POS,2784,pos/kws_2784.wav,小美小美,pos/cmd_2784.wav,播放小飞鱼二
POS,2785,pos/kws_2785.wav,小美小美,pos/cmd_2785.wav,播放白玉京
POS,2786,pos/kws_2786.wav,你好小天,pos/cmd_2786.wav,开启防直吹
POS,2787,pos/kws_2787.wav,小惟小惟,pos/cmd_2787.wav,感冒不可以吃什么
POS,2788,pos/kws_2788.wav,你好天天,pos/cmd_2788.wav,关掉空调
POS,2789,pos/kws_2789.wav,小美小美,pos/cmd_2789.wav,腹泻适合吃什么
POS,2790,pos/kws_2790.wav,天天同学,pos/cmd_2790.wav,开下空调
POS,2791,pos/kws_2791.wav,嗨扫地机,pos/cmd_2791.wav,开到二十三度
POS,2792,pos/kws_2792.wav,hi colmo,pos/cmd_2792.wav,播放减压放松音乐合集
POS,2793,pos/kws_2793.wav,小美小美,pos/cmd_2793.wav,吃什么有利于皮肤粗糙
POS,2794,pos/kws_2794.wav,小惟小惟,pos/cmd_2794.wav,播放我录声音背景音乐
POS,2795,pos/kws_2795.wav,小点小点,pos/cmd_2795.wav,打开节能模式
POS,2796,pos/kws_2796.wav,你好小双,pos/cmd_2796.wav,空调十九度
POS,2797,pos/kws_2797.wav,小钱小钱,pos/cmd_2797.wav,开下空调
POS,2798,pos/kws_2798.wav,小美小美,pos/cmd_2798.wav,吃什么可以防辐射
POS,2799,pos/kws_2799.wav,hi colmo,pos/cmd_2799.wav,播放绝句唐杜甫
POS,2800,pos/kws_2800.wav,小美小美,pos/cmd_2800.wav,古哥古点烧脑集我想听
POS,2801,pos/kws_2801.wav,hi colmo,pos/cmd_2801.wav,播放盖世音雄原创音乐
POS,2802,pos/kws_2802.wav,你好小天,pos/cmd_2802.wav,开下空调
POS,2803,pos/kws_2803.wav,嗨机器人,pos/cmd_2803.wav,风速调到最小风
POS,2804,pos/kws_2804.wav,小惟小惟,pos/cmd_2804.wav,播放播播龙的故事口袋
POS,2805,pos/kws_2805.wav,小惟小惟,pos/cmd_2805.wav,补血推荐吃哪些食物
POS,2806,pos/kws_2806.wav,小钱小钱,pos/cmd_2806.wav,把温度调到十六度
POS,2807,pos/kws_2807.wav,小钱小钱,pos/cmd_2807.wav,开下空调
POS,2808,pos/kws_2808.wav,嗨机器人,pos/cmd_2808.wav,风速五十
POS,2809,pos/kws_2809.wav,小惟小惟,pos/cmd_2809.wav,播放架子鼓示范四十首
POS,2810,pos/kws_2810.wav,你好小双,pos/cmd_2810.wav,关闭省电模式
POS,2811,pos/kws_2811.wav,小美小美,pos/cmd_2811.wav,吃什么适合解酒
POS,2812,pos/kws_2812.wav,hi colmo,pos/cmd_2812.wav,高血糖吃什么有好处
POS,2813,pos/kws_2813.wav,hi colmo,pos/cmd_2813.wav,更年期建议吃什么
POS,2814,pos/kws_2814.wav,小点小点,pos/cmd_2814.wav,关闭屏幕
POS,2815,pos/kws_2815.wav,hi colmo,pos/cmd_2815.wav,黑发哪些食物需要忌口
POS,2816,pos/kws_2816.wav,hi colmo,pos/cmd_2816.wav,抗衰老推荐吃哪些食物
POS,2817,pos/kws_2817.wav,小天才,pos/cmd_2817.wav,风速调到百分之四十
POS,2818,pos/kws_2818.wav,大喜大喜,pos/cmd_2818.wav,停止左右风
POS,2819,pos/kws_2819.wav,嗨扫地机,pos/cmd_2819.wav,关一下空调
POS,2820,pos/kws_2820.wav,小天同学,pos/cmd_2820.wav,启动送风模式
POS,2821,pos/kws_2821.wav,小惟小惟,pos/cmd_2821.wav,给我讲财经大事件
POS,2822,pos/kws_2822.wav,小编小编,pos/cmd_2822.wav,空调十九度
POS,2823,pos/kws_2823.wav,hi colmo,pos/cmd_2823.wav,黑发哪些食物需要忌口
POS,2824,pos/kws_2824.wav,小天同学,pos/cmd_2824.wav,关屏显
POS,2825,pos/kws_2825.wav,hi colmo,pos/cmd_2825.wav,白内障不适合吃什么
POS,2826,pos/kws_2826.wav,小天同学,pos/cmd_2826.wav,往左扫风
POS,2827,pos/kws_2827.wav,小美小美,pos/cmd_2827.wav,脚气适合吃什么
POS,2828,pos/kws_2828.wav,小甜甜,pos/cmd_2828.wav,开到二十二度
POS,2829,pos/kws_2829.wav,小甜甜,pos/cmd_2829.wav,把温度调到二十四度
POS,2830,pos/kws_2830.wav,小天同学,pos/cmd_2830.wav,风速八十
POS,2831,pos/kws_2831.wav,小甜甜,pos/cmd_2831.wav,风速七十
POS,2832,pos/kws_2832.wav,嗨扫地机,pos/cmd_2832.wav,把温度调到十八度
POS,2833,pos/kws_2833.wav,小天同学,pos/cmd_2833.wav,上出风
POS,2834,pos/kws_2834.wav,hi colmo,pos/cmd_2834.wav,播放少儿版红楼梦
POS,2835,pos/kws_2835.wav,小惟小惟,pos/cmd_2835.wav,高血压适宜吃什么
POS,2836,pos/kws_2836.wav,hi colmo,pos/cmd_2836.wav,科技情报局我想听
POS,2837,pos/kws_2837.wav,嗨扫地机,pos/cmd_2837.wav,风速加大
POS,2838,pos/kws_2838.wav,小钱小钱,pos/cmd_2838.wav,开一下空调
POS,2839,pos/kws_2839.wav,小惟小惟,pos/cmd_2839.wav,骨质疏松要吃什么好
POS,2840,pos/kws_2840.wav,hi colmo,pos/cmd_2840.wav,更年期吃什么好
POS,2841,pos/kws_2841.wav,hi colmo,pos/cmd_2841.wav,更年期不适合吃什么
POS,2842,pos/kws_2842.wav,小美小美,pos/cmd_2842.wav,脚气病适宜吃什么
POS,2843,pos/kws_2843.wav,小编小编,pos/cmd_2843.wav,防直吹模式
POS,2844,pos/kws_2844.wav,大喜大喜,pos/cmd_2844.wav,空调抽湿模式
POS,2845,pos/kws_2845.wav,大喜大喜,pos/cmd_2845.wav,往右扫风
POS,2846,pos/kws_2846.wav,hi colmo,pos/cmd_2846.wav,播放十大样板戏精选集
POS,2847,pos/kws_2847.wav,小惟小惟,pos/cmd_2847.wav,更年期不适合吃什么
POS,2848,pos/kws_2848.wav,小编小编,pos/cmd_2848.wav,开启睡眠模式
POS,2849,pos/kws_2849.wav,hi colmo,pos/cmd_2849.wav,播放盖世音雄原创音乐
POS,2850,pos/kws_2850.wav,小钱小钱,pos/cmd_2850.wav,把温度调到十八度
POS,2851,pos/kws_2851.wav,小惟小惟,pos/cmd_2851.wav,播放一千零一夜故事
POS,2852,pos/kws_2852.wav,hi colmo,pos/cmd_2852.wav,播放郭德纲的相声
POS,2853,pos/kws_2853.wav,大喜大喜,pos/cmd_2853.wav,往下吹
POS,2854,pos/kws_2854.wav,小甜甜,pos/cmd_2854.wav,关闭左右风
POS,2855,pos/kws_2855.wav,小点小点,pos/cmd_2855.wav,开到十八度
POS,2856,pos/kws_2856.wav,小T小T,pos/cmd_2856.wav,开启自动模式
POS,2857,pos/kws_2857.wav,小惟小惟,pos/cmd_2857.wav,播放播播龙的故事口袋
POS,2858,pos/kws_2858.wav,小天小天,pos/cmd_2858.wav,风速四十
POS,2859,pos/kws_2859.wav,小甜甜,pos/cmd_2859.wav,开机空调
POS,2860,pos/kws_2860.wav,小美小美,pos/cmd_2860.wav,吃什么适合舒缓压力
POS,2861,pos/kws_2861.wav,小惟小惟,pos/cmd_2861.wav,哺乳期要少吃什么
POS,2862,pos/kws_2862.wav,小美小美,pos/cmd_2862.wav,备孕适合吃什么
POS,2863,pos/kws_2863.wav,小T小T,pos/cmd_2863.wav,防直吹模式
POS,2864,pos/kws_2864.wav,小天小天,pos/cmd_2864.wav,开启ECO
POS,2865,pos/kws_2865.wav,天天同学,pos/cmd_2865.wav,风向右吹
